	Clean read rate	Mean Coverage	Raw reads	Total filtered	Cutted adapter	Coverage(>=1X)_chr10	Coverage(>=5X)_chr10	Coverage(>=10X)_chr10	Coverage(>=20X)_chr10	Coverage(>=1X)_chrX	Coverage(>=5X)_chrX	Coverage(>=10X)_chrX	Coverage(>=20X)_chrX	Coverage(>=1X)_chrY	Coverage(>=5X)_chrY	Coverage(>=10X)_chrY	Coverage(>=20X)_chrY	Mapping rate	Mismatch rate	Insert size_median	Total SNP_chr10	dbSNP rate_chr10	Novel SNP_chr10	Novel SNP rate_chr10	dbSNP TITV_chr10	Novel TITV_chr10	Total INDEL_chr10	Novel INDEL_chr10	Total SNP_chrX	dbSNP rate_chrX	Novel SNP_chrX	Novel SNP rate_chrX	dbSNP TITV_chrX	Novel TITV_chrX	Total INDEL_chrX	Novel INDEL_chrX	Total SNP_chrY	dbSNP rate_chrY	Novel SNP_chrY	Novel SNP rate_chrY	dbSNP TITV_chrY	Novel TITV_chrY	Total INDEL_chrY	Novel INDEL_chrY
NNR00007358.14935.WGS.report.html	98.94	34.7	648553380.0	6851828.0	6585036.0	0.97	0.96	0.95	0.89	0.97	0.97	0.96	0.89	0.09	0.06	0.04	0.01	99.79	0.78	370.0	180013.0	99.64	639.0	0.36	2.08	0.86	37833.0	273.0	110985.0	99.29	789.0	0.71	1.92	1.0	27398.0	420.0	12101.0	96.56	416.0	3.44	1.24	0.7	1072.0	126.0
NNR00007359.14936.WGS.report.html	98.94	33.26	620155628.0	6545328.0	5472282.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.87	0.09	0.06	0.04	0.01	99.81	0.73	370.0	185293.0	99.74	489.0	0.26	2.09	0.9	38555.0	221.0	112766.0	99.35	738.0	0.65	1.9	1.03	27351.0	437.0	12168.0	96.95	371.0	3.05	1.24	0.67	1067.0	112.0
NNR00007360.14937.WGS.report.html	98.94	30.74	581740380.0	6156768.0	5334335.0	0.97	0.96	0.95	0.86	0.97	0.95	0.83	0.16	0.43	0.42	0.37	0.08	99.78	0.74	371.0	181515.0	99.64	647.0	0.36	2.09	0.88	37704.0	233.0	81079.0	98.68	1069.0	1.32	1.9	1.12	21791.0	304.0	13061.0	95.95	529.0	4.05	1.1	0.72	1636.0	179.0
NNR00007361.14938.WGS.report.html	98.94	28.14	534466116.0	5647752.0	5059283.0	0.97	0.96	0.95	0.81	0.97	0.95	0.78	0.1	0.43	0.4	0.31	0.05	99.78	0.72	376.0	190697.0	99.7	580.0	0.3	2.09	0.9	39520.0	213.0	77864.0	98.55	1128.0	1.45	1.92	1.21	20826.0	318.0	13960.0	96.43	498.0	3.57	1.14	0.77	1892.0	154.0
NNR00007384.14939.WGS.report.html	98.81	35.65	693889868.0	8259376.0	5851495.0	0.97	0.96	0.95	0.9	0.97	0.97	0.96	0.91	0.09	0.06	0.05	0.02	99.7	0.84	371.0	187570.0	99.64	682.0	0.36	2.09	1.07	38375.0	242.0	113824.0	99.23	876.0	0.77	1.94	1.16	27751.0	435.0	12888.0	96.8	412.0	3.2	1.25	0.79	1127.0	130.0
NNR00007607.15835.WGS.report.html	96.87	31.62	630720860.0	19741886.0	5206120.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.87	0.1	0.06	0.04	0.01	99.64	1.65	358.0	184029.0	99.8	367.0	0.2	2.09	0.72	36990.0	80.0	109888.0	99.65	386.0	0.35	1.94	0.89	25984.0	82.0	11497.0	98.94	122.0	1.06	1.19	0.47	1009.0	111.0
NNR00007620.15915.WGS.report.html	92.6	25.13	514435388.0	38080686.0	4361369.0	0.97	0.96	0.94	0.72	0.97	0.94	0.69	0.04	0.43	0.41	0.31	0.04	99.6	1.64	350.0	182604.0	99.73	487.0	0.27	2.1	0.65	36187.0	65.0	78590.0	98.46	1212.0	1.54	1.92	0.72	19243.0	116.0	12816.0	98.06	249.0	1.94	1.13	0.6	1782.0	122.0
NNR00007621.15916.WGS.report.html	94.74	33.76	663996288.0	34910540.0	5908580.0	0.97	0.96	0.95	0.88	0.97	0.95	0.86	0.24	0.43	0.42	0.38	0.12	99.68	1.0	348.0	186487.0	99.84	293.0	0.16	2.1	0.81	37770.0	52.0	76444.0	99.08	706.0	0.92	1.9	0.92	19968.0	101.0	14217.0	98.51	212.0	1.49	1.14	0.91	1978.0	119.0
NNR00007622.15838.WGS.report.html	94.98	34.47	679410120.0	34104022.0	6597860.0	0.97	0.96	0.95	0.89	0.97	0.95	0.87	0.27	0.43	0.42	0.39	0.13	99.71	0.94	339.0	187575.0	99.86	254.0	0.14	2.09	1.13	38272.0	48.0	78739.0	99.02	773.0	0.98	1.91	1.47	20432.0	121.0	12284.0	98.25	215.0	1.75	1.1	0.95	1368.0	125.0
NNR00007643.15839.WGS.report.html	98.94	33.13	630872652.0	6671052.0	5512937.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.87	0.09	0.06	0.04	0.01	99.79	0.76	393.0	181377.0	99.83	301.0	0.17	2.08	1.03	37879.0	55.0	110771.0	99.72	308.0	0.28	1.92	1.05	27290.0	85.0	12250.0	98.96	127.0	1.04	1.23	0.76	1070.0	112.0
NNR00007652.15840.WGS.report.html	98.94	37.17	709270688.0	7497116.0	5750291.0	0.97	0.96	0.95	0.9	0.97	0.97	0.96	0.9	0.09	0.06	0.04	0.02	99.81	0.74	393.0	183447.0	99.85	283.0	0.15	2.07	1.13	38377.0	43.0	112332.0	99.72	315.0	0.28	1.91	1.07	27847.0	99.0	12880.0	99.07	120.0	0.93	1.25	0.62	1090.0	92.0
NNR00007664.15841.WGS.report.html	98.95	38.59	727017770.0	7651868.0	6286592.0	0.97	0.96	0.96	0.91	0.97	0.96	0.9	0.41	0.43	0.42	0.38	0.17	99.74	0.76	396.0	184293.0	99.82	329.0	0.18	2.09	1.14	38647.0	82.0	79351.0	99.45	433.0	0.55	1.91	1.18	21804.0	84.0	13075.0	98.47	200.0	1.53	1.14	0.79	1706.0	140.0
NNR00007686.15392.WGS.report.html	95.94	32.44	624477312.0	25326506.0	6225413.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.86	0.09	0.06	0.04	0.01	99.8	0.78	383.0	184742.0	99.71	531.0	0.29	2.08	0.94	38240.0	212.0	113770.0	99.42	660.0	0.58	1.92	1.13	27482.0	348.0	12949.0	96.67	431.0	3.33	1.23	0.72	1139.0	150.0
NNR00007687.15393.WGS.report.html	95.3	34.76	664918726.0	31283166.0	6690195.0	0.97	0.96	0.95	0.88	0.97	0.96	0.87	0.25	0.43	0.42	0.38	0.12	99.77	0.8	378.0	180818.0	99.77	424.0	0.23	2.09	0.84	37719.0	181.0	80356.0	98.78	980.0	1.22	1.88	0.97	21516.0	304.0	13848.0	96.43	494.0	3.57	1.15	0.72	1685.0	173.0
NNR00007688.15394.WGS.report.html	95.43	33.71	661079748.0	30179380.0	6022104.0	0.97	0.96	0.95	0.88	0.97	0.97	0.95	0.88	0.09	0.06	0.04	0.01	99.79	0.8	386.0	186622.0	99.67	619.0	0.33	2.09	0.93	38643.0	243.0	112932.0	99.25	849.0	0.75	1.94	1.14	27552.0	377.0	12650.0	96.69	419.0	3.31	1.24	0.72	1107.0	138.0
NNR00007689.15395.WGS.report.html	98.05	32.55	620924684.0	12099598.0	5103807.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.87	0.09	0.06	0.04	0.01	99.8	0.92	393.0	182476.0	99.7	552.0	0.3	2.09	0.75	38188.0	256.0	111381.0	99.33	746.0	0.67	1.94	0.97	27119.0	366.0	12428.0	96.68	413.0	3.32	1.23	0.63	1097.0	146.0
NNR00007690.15396.WGS.report.html	98.06	29.06	532473076.0	10321090.0	4426512.0	0.97	0.96	0.95	0.8	0.97	0.94	0.77	0.09	0.43	0.41	0.34	0.06	99.77	0.94	407.0	187472.0	99.67	623.0	0.33	2.09	0.89	38782.0	215.0	77692.0	98.53	1139.0	1.47	1.92	0.68	20500.0	295.0	12780.0	96.24	480.0	3.76	1.13	0.66	1518.0	161.0
NNR00007691.15397.WGS.report.html	98.39	30.51	586546846.0	9461738.0	6035024.0	0.97	0.96	0.95	0.83	0.97	0.96	0.95	0.83	0.09	0.06	0.04	0.01	99.8	0.85	377.0	188746.0	99.69	594.0	0.31	2.09	0.83	38860.0	267.0	107707.0	99.37	676.0	0.63	1.93	0.99	26536.0	317.0	12069.0	96.45	428.0	3.55	1.25	0.75	1096.0	134.0
NNR00007692.15398.WGS.report.html	98.4	30.27	579459740.0	9290480.0	5453016.0	0.97	0.96	0.95	0.83	0.97	0.96	0.95	0.83	0.09	0.06	0.04	0.01	99.8	0.84	376.0	185867.0	99.68	601.0	0.32	2.09	0.87	38112.0	225.0	114000.0	99.31	781.0	0.69	1.93	1.05	27580.0	383.0	12443.0	96.29	462.0	3.71	1.24	0.72	1023.0	105.0
NNR00007693.15399.WGS.report.html	98.41	30.58	575236312.0	9139798.0	5178483.0	0.97	0.96	0.95	0.83	0.97	0.95	0.81	0.16	0.43	0.4	0.29	0.03	99.76	0.84	381.0	183899.0	99.66	620.0	0.34	2.08	0.9	37939.0	216.0	78175.0	98.59	1104.0	1.41	1.92	1.03	20699.0	323.0	14683.0	96.32	541.0	3.68	1.17	0.8	2010.0	177.0
NNR00007694.15400.WGS.report.html	98.38	32.8	628329140.0	10187898.0	5848542.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.87	0.09	0.06	0.04	0.01	99.79	0.87	387.0	184370.0	99.67	608.0	0.33	2.08	0.75	37838.0	241.0	108649.0	99.23	836.0	0.77	1.92	1.06	26690.0	380.0	11974.0	96.66	400.0	3.34	1.22	0.75	1038.0	140.0
NNR00007695.15401.WGS.report.html	98.38	32.89	619955662.0	10025244.0	6057417.0	0.97	0.96	0.95	0.87	0.97	0.95	0.85	0.22	0.43	0.42	0.37	0.11	99.75	0.85	380.0	182235.0	99.73	500.0	0.27	2.09	0.96	37843.0	232.0	78590.0	98.61	1092.0	1.39	1.89	0.94	20720.0	313.0	14579.0	96.64	490.0	3.36	1.16	0.8	1998.0	193.0
NNR00007696.15584.WGS.report.html	98.39	32.36	622186258.0	10043428.0	5746551.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.86	0.09	0.06	0.04	0.01	99.79	0.87	379.0	183989.0	99.66	619.0	0.34	2.1	0.9	37677.0	238.0	109865.0	99.27	801.0	0.73	1.92	0.95	26802.0	351.0	12691.0	96.55	438.0	3.45	1.22	0.75	1116.0	150.0
NNR00007697.15567.WGS.report.html	98.04	40.53	784282284.0	15338516.0	6755264.0	0.97	0.96	0.96	0.92	0.97	0.97	0.96	0.92	0.09	0.06	0.05	0.02	99.79	0.89	386.0	184392.0	99.75	457.0	0.25	2.08	0.89	38612.0	230.0	112969.0	99.3	787.0	0.7	1.92	1.0	27639.0	395.0	13409.0	96.39	484.0	3.61	1.25	0.73	1141.0	145.0
NNR00007698.15917.WGS.report.html	99.42	29.09	530234148.0	3087756.0	5672719.0	0.97	0.96	0.95	0.79	0.97	0.95	0.78	0.1	0.43	0.41	0.34	0.06	99.73	1.0	369.0	184564.0	99.74	474.0	0.26	2.1	0.75	37712.0	62.0	77978.0	98.44	1219.0	1.56	1.91	0.57	20366.0	108.0	13800.0	97.97	280.0	2.03	1.14	0.75	1863.0	121.0
NNR00007704.15576.WGS.report.html	98.05	33.87	648249196.0	12671378.0	5866572.0	0.97	0.96	0.95	0.89	0.97	0.95	0.87	0.25	0.43	0.42	0.38	0.13	99.76	0.94	394.0	184591.0	99.58	770.0	0.42	2.09	1.06	38232.0	270.0	81886.0	98.5	1232.0	1.5	1.91	0.84	21862.0	361.0	14064.0	94.37	792.0	5.63	1.17	0.9	2051.0	250.0
NNR00007705.15587.WGS.report.html	98.04	31.38	588037738.0	11512954.0	5836950.0	0.97	0.96	0.95	0.84	0.97	0.95	0.83	0.17	0.43	0.4	0.33	0.08	99.76	0.88	376.0	182532.0	99.7	540.0	0.3	2.08	0.84	38123.0	217.0	76652.0	98.49	1159.0	1.51	1.9	0.95	20441.0	360.0	13932.0	95.75	592.0	4.25	1.14	0.78	1917.0	177.0
NNR00007707.15581.WGS.report.html	98.05	31.98	621158636.0	12116930.0	5211969.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.86	0.09	0.06	0.04	0.01	99.8	0.92	393.0	186433.0	99.69	574.0	0.31	2.09	0.88	38538.0	257.0	109000.0	99.19	880.0	0.81	1.93	0.93	26764.0	375.0	11921.0	96.78	384.0	3.22	1.22	0.72	1053.0	132.0
NNR00007708.15589.WGS.report.html	98.05	29.27	557898870.0	10885146.0	4452936.0	0.97	0.96	0.95	0.82	0.97	0.96	0.94	0.77	0.09	0.05	0.04	0.01	99.8	0.91	390.0	190918.0	99.64	686.0	0.36	2.09	0.84	39009.0	249.0	107425.0	99.26	792.0	0.74	1.92	0.88	26289.0	336.0	11868.0	97.13	341.0	2.87	1.26	0.68	1064.0	130.0
NNR00007709.15843.WGS.report.html	98.19	32.0	613788558.0	11088702.0	5627720.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.85	0.09	0.06	0.04	0.01	99.77	0.89	393.0	185092.0	99.82	335.0	0.18	2.09	0.88	38257.0	58.0	109689.0	99.72	311.0	0.28	1.92	0.86	26756.0	94.0	12247.0	99.13	106.0	0.87	1.22	0.8	1030.0	91.0
NNR00007710.15590.WGS.report.html	98.06	29.28	550876586.0	10704480.0	4795567.0	0.97	0.96	0.95	0.82	0.97	0.94	0.78	0.11	0.43	0.42	0.36	0.11	99.73	0.92	389.0	181664.0	99.66	622.0	0.34	2.09	0.77	37534.0	220.0	78121.0	98.61	1085.0	1.39	1.89	0.77	20577.0	313.0	13513.0	97.01	404.0	2.99	1.16	0.66	1884.0	142.0
NNR00007711.15592.WGS.report.html	98.06	27.38	524730958.0	10203940.0	4334325.0	0.97	0.96	0.94	0.78	0.97	0.96	0.94	0.77	0.09	0.05	0.04	0.01	99.8	0.91	392.0	185291.0	99.65	640.0	0.35	2.1	0.73	38218.0	253.0	109214.0	99.22	849.0	0.78	1.93	1.07	26671.0	361.0	11648.0	96.49	409.0	3.51	1.26	0.68	937.0	109.0
NNR00007712.15591.WGS.report.html	98.05	28.16	527889092.0	10277154.0	3975183.0	0.97	0.96	0.94	0.79	0.97	0.94	0.76	0.09	0.43	0.41	0.34	0.06	99.77	0.9	393.0	187113.0	99.62	707.0	0.38	2.08	0.82	38395.0	242.0	76020.0	98.53	1120.0	1.47	1.92	0.82	20013.0	301.0	12022.0	96.51	419.0	3.49	1.13	0.76	1333.0	121.0
NNR00007726.15572.WGS.report.html	92.06	30.64	629107668.0	49937860.0	5442759.0	0.97	0.96	0.95	0.86	0.97	0.95	0.83	0.15	0.43	0.42	0.37	0.12	99.61	1.61	386.0	180465.0	99.63	675.0	0.37	2.09	0.83	37198.0	234.0	77854.0	98.31	1315.0	1.69	1.9	0.67	20257.0	289.0	13393.0	95.11	655.0	4.89	1.13	0.82	1836.0	166.0
NNR00007727.15918.WGS.report.html	92.09	30.66	616826380.0	48778444.0	5700544.0	0.97	0.96	0.95	0.84	0.97	0.95	0.82	0.13	0.43	0.42	0.36	0.08	99.53	1.65	385.0	179575.0	99.8	351.0	0.2	2.09	0.68	36409.0	51.0	78497.0	98.88	879.0	1.12	1.92	0.5	19996.0	92.0	13114.0	98.43	206.0	1.57	1.15	0.57	1793.0	121.0
NNR00007778.15573.WGS.report.html	96.91	32.01	627803164.0	19415550.0	4726551.0	0.97	0.96	0.94	0.85	0.97	0.95	0.84	0.22	0.43	0.42	0.38	0.15	99.61	1.55	393.0	182303.0	99.71	522.0	0.29	2.1	0.69	35764.0	227.0	79867.0	98.64	1087.0	1.36	1.91	0.57	19549.0	269.0	12668.0	96.12	491.0	3.88	1.15	0.64	1494.0	137.0
NNR00007779.15582.WGS.report.html	96.87	29.0	575953272.0	18036566.0	5072934.0	0.97	0.96	0.94	0.81	0.97	0.96	0.95	0.81	0.1	0.06	0.04	0.01	99.64	1.54	388.0	182488.0	99.64	650.0	0.36	2.1	0.95	36156.0	207.0	109080.0	99.31	757.0	0.69	1.93	0.86	25574.0	301.0	11290.0	96.99	340.0	3.01	1.22	0.74	1011.0	125.0
NNR00007780.15577.WGS.report.html	96.87	29.83	602244702.0	18838900.0	5143434.0	0.97	0.96	0.94	0.83	0.97	0.96	0.94	0.82	0.1	0.06	0.04	0.01	99.65	1.5	390.0	184438.0	99.69	568.0	0.31	2.09	0.88	36002.0	235.0	110503.0	99.3	769.0	0.7	1.95	0.99	25718.0	352.0	11666.0	97.33	312.0	2.67	1.26	0.75	970.0	118.0
NNR00007781.15568.WGS.report.html	96.88	35.86	708661082.0	22084918.0	5558176.0	0.97	0.96	0.95	0.88	0.97	0.95	0.88	0.35	0.43	0.42	0.39	0.17	99.59	1.51	389.0	183995.0	99.75	457.0	0.25	2.1	0.71	36318.0	221.0	79977.0	98.81	951.0	1.19	1.92	0.74	19930.0	323.0	13315.0	96.55	459.0	3.45	1.14	0.71	1652.0	175.0
NNR00007782.15575.WGS.report.html	96.89	30.22	607421692.0	18905460.0	4576795.0	0.97	0.96	0.94	0.83	0.97	0.96	0.94	0.83	0.1	0.06	0.04	0.01	99.67	1.5	393.0	182837.0	99.69	567.0	0.31	2.1	0.82	35597.0	217.0	111752.0	99.38	691.0	0.62	1.92	1.03	25596.0	309.0	12082.0	97.23	335.0	2.77	1.25	0.85	997.0	122.0
NNR00007783.15569.WGS.report.html	96.9	32.76	659835392.0	20472688.0	5584387.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.87	0.1	0.06	0.04	0.01	99.66	1.57	388.0	184923.0	99.68	595.0	0.32	2.11	0.94	36319.0	205.0	109143.0	99.24	828.0	0.76	1.93	1.03	25439.0	356.0	11952.0	96.89	372.0	3.11	1.25	0.71	1009.0	123.0
NNR00007784.15585.WGS.report.html	96.9	28.14	551316824.0	17095514.0	4552692.0	0.97	0.96	0.94	0.8	0.97	0.94	0.78	0.1	0.43	0.41	0.34	0.06	99.55	1.56	386.0	185298.0	99.49	939.0	0.51	2.09	1.01	36936.0	242.0	78672.0	98.03	1548.0	1.97	1.9	0.84	19309.0	284.0	13115.0	95.94	532.0	4.06	1.16	0.71	1753.0	178.0
NNR00007785.15571.WGS.report.html	96.91	32.48	636284338.0	19678184.0	5152887.0	0.97	0.96	0.95	0.86	0.97	0.95	0.85	0.23	0.43	0.42	0.37	0.11	99.6	1.56	395.0	183716.0	99.67	603.0	0.33	2.09	0.78	36512.0	186.0	76424.0	98.5	1143.0	1.5	1.91	0.67	19009.0	261.0	12698.0	96.21	481.0	3.79	1.15	0.73	1542.0	140.0
NNR00007786.15583.WGS.report.html	96.9	28.45	572952008.0	17776992.0	5373032.0	0.97	0.96	0.94	0.8	0.97	0.96	0.94	0.81	0.1	0.06	0.04	0.01	99.65	1.55	385.0	185581.0	99.52	898.0	0.48	2.09	1.01	36562.0	257.0	109369.0	98.95	1149.0	1.05	1.95	1.25	25410.0	360.0	11487.0	97.07	337.0	2.93	1.24	0.71	987.0	109.0
NNR00007787.15574.WGS.report.html	96.88	31.08	610551640.0	19038596.0	5157491.0	0.97	0.96	0.94	0.85	0.97	0.95	0.83	0.18	0.43	0.42	0.37	0.1	99.62	1.51	388.0	184638.0	99.68	588.0	0.32	2.1	0.82	36485.0	205.0	79633.0	98.49	1204.0	1.51	1.92	0.76	19586.0	256.0	12573.0	96.25	471.0	3.75	1.14	0.8	1483.0	122.0
NNR00007788.15578.WGS.report.html	96.86	29.5	587478504.0	18439734.0	5377314.0	0.97	0.96	0.94	0.83	0.97	0.94	0.81	0.15	0.43	0.4	0.32	0.07	99.58	1.5	382.0	182295.0	99.68	579.0	0.32	2.1	0.78	35707.0	221.0	78343.0	98.37	1280.0	1.63	1.92	0.82	19023.0	267.0	13358.0	96.17	512.0	3.83	1.17	0.69	1729.0	163.0
NNR00007789.15570.WGS.report.html	96.89	33.22	660546612.0	20519310.0	5634614.0	0.97	0.96	0.95	0.88	0.97	0.95	0.87	0.26	0.43	0.42	0.38	0.13	99.61	1.56	381.0	185178.0	99.68	587.0	0.32	2.1	0.91	36426.0	218.0	76706.0	98.59	1080.0	1.41	1.92	0.7	19513.0	262.0	12641.0	96.45	449.0	3.55	1.12	0.68	1573.0	148.0
NNR00007790.15579.WGS.report.html	96.88	29.41	583724288.0	18206484.0	4943875.0	0.97	0.96	0.94	0.83	0.97	0.95	0.82	0.14	0.43	0.42	0.36	0.08	99.56	1.54	379.0	184773.0	99.68	595.0	0.32	2.11	0.84	36401.0	218.0	78974.0	98.4	1267.0	1.6	1.92	0.78	19361.0	270.0	12764.0	95.99	512.0	4.01	1.15	0.7	1552.0	145.0
NNR00007790.15620.WGS.report.html	96.88	29.41	583724288.0	18206484.0	4943875.0	0.97	0.96	0.94	0.83	0.97	0.95	0.82	0.14	0.43	0.42	0.36	0.08	99.56	1.54	379.0	184694.0	99.81	351.0	0.19	2.1	0.87	36378.0	79.0	78953.0	98.92	850.0	1.08	1.91	0.75	19364.0	97.0	12714.0	98.09	243.0	1.91	1.13	0.6	1545.0	117.0
NNR00007791.15580.WGS.report.html	96.88	29.45	582769486.0	18198698.0	4845761.0	0.97	0.96	0.94	0.83	0.97	0.95	0.81	0.14	0.43	0.42	0.36	0.08	99.62	1.5	382.0	186293.0	99.58	775.0	0.42	2.1	0.89	36726.0	211.0	79805.0	98.58	1134.0	1.42	1.93	0.73	19779.0	272.0	12825.0	96.15	494.0	3.85	1.16	0.74	1509.0	163.0
NNR00007792.15586.WGS.report.html	96.89	26.85	539989126.0	16806226.0	4602989.0	0.97	0.96	0.94	0.78	0.97	0.96	0.94	0.78	0.1	0.06	0.04	0.01	99.67	1.53	379.0	185454.0	99.66	637.0	0.34	2.1	0.79	36819.0	194.0	107119.0	99.36	685.0	0.64	1.95	1.0	25342.0	299.0	11091.0	96.51	387.0	3.49	1.22	0.8	914.0	103.0
NNR00007793.15588.WGS.report.html	96.93	26.39	520063502.0	15988178.0	4459432.0	0.97	0.96	0.94	0.76	0.97	0.94	0.73	0.07	0.43	0.41	0.33	0.05	99.62	1.56	381.0	180698.0	99.66	618.0	0.34	2.09	0.75	35443.0	188.0	75591.0	98.01	1502.0	1.99	1.92	0.83	18305.0	288.0	12526.0	95.89	515.0	4.11	1.13	0.71	1447.0	128.0
NNR00007884.14975.WGS.report.html	96.78	25.45	489780674.0	15793466.0	4193270.0	0.97	0.96	0.94	0.72	0.97	0.94	0.69	0.04	0.43	0.41	0.31	0.04	99.58	1.53	382.0	182368.0	99.55	820.0	0.45	2.1	0.59	36462.0	230.0	74054.0	97.65	1743.0	2.35	1.91	0.55	18579.0	257.0	12279.0	95.13	598.0	4.87	1.12	0.6	1255.0	148.0
NNR00007889.14999.WGS.report.html	96.84	23.66	468274010.0	14801654.0	3495844.0	0.97	0.96	0.93	0.66	0.97	0.96	0.93	0.63	0.1	0.05	0.03	0.01	99.66	1.57	386.0	180172.0	99.53	838.0	0.47	2.09	0.5	35418.0	209.0	106913.0	98.93	1142.0	1.07	1.95	0.65	25219.0	329.0	10391.0	96.94	318.0	3.06	1.22	0.75	865.0	81.0
NNR00007935.15845.WGS.report.html	97.3	48.48	952676710.0	25732816.0	8152507.0	0.97	0.96	0.96	0.93	0.97	0.97	0.96	0.94	0.11	0.06	0.05	0.03	99.75	0.86	386.0	186345.0	99.85	273.0	0.15	2.08	1.2	39388.0	87.0	110073.0	99.72	307.0	0.28	1.91	1.24	27906.0	95.0	13796.0	99.15	117.0	0.85	1.23	0.58	1260.0	126.0
NNR00007936.14974.WGS.report.html	96.09	28.7	579192728.0	22632810.0	4831044.0	0.97	0.96	0.94	0.81	0.97	0.97	0.95	0.8	0.1	0.06	0.04	0.01	99.73	0.98	385.0	181575.0	99.71	519.0	0.29	2.09	1.03	37418.0	256.0	111043.0	99.27	809.0	0.73	1.95	1.32	26934.0	398.0	12667.0	96.91	392.0	3.09	1.22	0.71	1130.0	136.0
NNR00007939.15846.WGS.report.html	97.32	42.8	809864258.0	21714132.0	6782919.0	0.97	0.96	0.96	0.92	0.97	0.96	0.92	0.52	0.43	0.42	0.4	0.23	99.7	0.9	384.0	192377.0	99.79	405.0	0.21	2.09	1.34	40287.0	73.0	81049.0	99.42	473.0	0.58	1.91	1.21	22476.0	114.0	14014.0	98.64	190.0	1.36	1.12	0.79	1758.0	137.0
NNR00007942.14973.WGS.report.html	99.06	36.17	660117906.0	6179868.0	6949064.0	0.97	0.96	0.95	0.89	0.97	0.95	0.88	0.3	0.43	0.41	0.35	0.13	99.79	0.73	371.0	187522.0	99.68	591.0	0.32	2.09	1.0	38449.0	231.0	78109.0	98.94	830.0	1.06	1.9	1.15	20736.0	283.0	14330.0	95.36	665.0	4.64	1.13	0.79	1942.0	196.0
NNR00007943.14972.WGS.report.html	99.06	29.98	570319802.0	5364764.0	5543166.0	0.97	0.96	0.95	0.82	0.97	0.96	0.95	0.83	0.09	0.05	0.04	0.01	99.81	0.72	378.0	187738.0	99.68	592.0	0.32	2.09	0.99	38649.0	237.0	111330.0	99.24	851.0	0.76	1.94	1.02	27086.0	330.0	11857.0	96.68	394.0	3.32	1.23	0.66	1056.0	134.0
NNR00007945.15919.WGS.report.html	96.97	30.92	592412440.0	17944712.0	6257353.0	0.97	0.96	0.95	0.85	0.97	0.95	0.83	0.16	0.43	0.42	0.37	0.09	99.77	0.77	372.0	185661.0	99.83	323.0	0.17	2.09	1.06	38124.0	73.0	80257.0	99.13	698.0	0.87	1.93	1.35	21403.0	111.0	13483.0	98.57	193.0	1.43	1.14	1.14	1657.0	136.0
NNR00007947.15848.WGS.report.html	96.97	29.54	560545832.0	17006114.0	5802727.0	0.97	0.96	0.95	0.82	0.97	0.95	0.8	0.12	0.43	0.42	0.35	0.07	99.75	0.79	377.0	185748.0	99.79	382.0	0.21	2.09	0.89	38369.0	66.0	77761.0	99.19	627.0	0.81	1.91	1.17	20415.0	96.0	13325.0	98.54	194.0	1.46	1.1	0.75	1628.0	123.0
NNR00007948.14971.WGS.report.html	99.06	33.58	626004844.0	5875456.0	6359678.0	0.97	0.96	0.95	0.87	0.97	0.95	0.86	0.24	0.43	0.42	0.38	0.15	99.78	0.74	375.0	185071.0	99.71	539.0	0.29	2.09	0.85	38098.0	227.0	77947.0	98.75	976.0	1.25	1.92	1.24	20643.0	329.0	13845.0	96.19	528.0	3.81	1.13	0.85	1691.0	180.0
NNR00007949.14970.WGS.report.html	99.05	27.56	520167816.0	4922592.0	5224293.0	0.97	0.96	0.94	0.76	0.97	0.96	0.94	0.76	0.09	0.05	0.03	0.01	99.81	0.72	379.0	184085.0	99.66	626.0	0.34	2.09	0.87	37564.0	246.0	110708.0	99.35	715.0	0.65	1.92	1.15	26451.0	344.0	11801.0	96.52	411.0	3.48	1.21	0.71	1065.0	138.0
NNR00007950.15000.WGS.report.html	99.06	40.51	734166236.0	6881214.0	8469236.0	0.97	0.96	0.95	0.91	0.97	0.96	0.9	0.42	0.43	0.42	0.4	0.2	99.76	0.74	365.0	185103.0	99.66	623.0	0.34	2.09	1.12	38571.0	256.0	79330.0	99.03	770.0	0.97	1.91	1.16	21394.0	301.0	14180.0	96.01	566.0	3.99	1.11	0.84	1747.0	179.0
NNR00007951.14969.WGS.report.html	99.05	36.41	676956556.0	6415126.0	7132001.0	0.97	0.96	0.95	0.9	0.97	0.96	0.88	0.32	0.43	0.42	0.39	0.16	99.78	0.7	360.0	184382.0	99.71	535.0	0.29	2.06	1.1	38021.0	236.0	79612.0	98.99	808.0	1.01	1.91	1.38	21266.0	299.0	13958.0	95.59	615.0	4.41	1.13	0.78	1785.0	196.0
